,brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,data_year
242,GMC,Sierra 1500 SLT,2016,99500,Gasoline,8-Speed A/T,Gray,Black,False,Yes,27995,2023
243,INFINITI,G37 x,2009,158564,Gasoline,A/T,Blue,Beige,False,Yes,8750,2023
244,Ford,Transit-350 XLT,2023,20000,Gasoline,10-Speed A/T,Black,Black,False,Yes,78499,2023
245,Cadillac,XTS Luxury,2018,46711,Gasoline,6-Speed A/T,Silver,Black,True,Yes,20850,2023
246,Nissan,NV Passenger NV3500 HD SL V8,2017,46496,Gasoline,A/T,Black,Gray,False,Yes,41000,2023
247,Mercedes-Benz,GLS 450 Base 4MATIC,2019,19800,Gasoline,9-Speed A/T,Silver,Black,False,Yes,53800,2023
248,Toyota,Land Cruiser Base,2008,175000,Gasoline,6-Speed A/T,Black,Beige,True,Yes,37900,2023
249,Toyota,Land Cruiser Base,2016,61500,Gasoline,8-Speed A/T,White,Black,False,Yes,63500,2023
250,RAM,ProMaster 2500 Window Van High Roof,2016,49750,Gasoline,6-Speed A/T,Black,Gray,False,Yes,65000,2023
251,Lamborghini,Gallardo Base,2007,38800,Gasoline,Transmission w/Dual Shift Mode,Orange,Orange,False,Yes,100000,2023
252,Lincoln,MKZ Base,2011,83765,Gasoline,A/T,Black,Black,False,Yes,8995,2023
253,Mercedes-Benz,EQS 450 4MATIC,2023,7388,No,1-Speed A/T,Gray,Beige,False,Yes,105500,2023
254,Lamborghini,Huracan Tecnica Coupe,2023,278,Gasoline,Automatic,Bianco Monocerus,Nero Ade,False,No,359991,2023
255,Alfa,Romeo Giulia Quadrifoglio,2022,1966,Gasoline,8-Speed Automatic,Verde,Black,False,No,75900,2023
256,Chevrolet,Trailblazer LT,2021,50648,Gasoline,Automatic CVT,Pacific Blue Metallic,Jet Black,False,No,23995,2023
257,Toyota,Land Cruiser Base,1993,231500,–,A/T,White,Gray,False,Yes,29500,2023
258,Lamborghini,Urus Base,2021,13692,Gasoline,8-Speed A/T,Black,Red,False,Yes,257000,2023
259,INFINITI,G37 x,2013,60058,Gasoline,A/T,White,Beige,True,Yes,15000,2023
260,Maserati,Levante S,2017,54423,Gasoline,8-Speed A/T,Black,Black,False,Yes,33950,2023
261,Toyota,Highlander Limited,2022,24001,Gasoline,8-Speed Automatic,Wind Chill Pearl,Graphite,False,No,47498,2023
262,Nissan,Armada SL,2022,14735,Gasoline,Automatic,White,Black,False,No,50998,2023
263,Audi,Q5 Premium,2023,2425,Hybrid,Automatic,Mythos Black,–,False,No,42998,2023
264,Ford,Shelby GT500 Base,2022,2050,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,False,Yes,94999,2023
265,Lincoln,Navigator L Reserve,2019,64855,Gasoline,10-Speed A/T,Silver,Beige,False,Yes,46995,2023
266,Mercedes-Benz,EQS 450+ Base,2022,16238,No,1-Speed A/T,White,Beige,False,Yes,62479,2023
267,RAM,1500 Laramie,2022,18051,Gasoline,Automatic,Patriot Blue Pearlcoat,Black,False,Yes,47995,2023
268,Lincoln,Town Car Base,2004,36524,Gasoline,4-Speed A/T,Black,Black,False,Yes,14900,2023
269,Acura,TLX w/A-Spec Package,2022,14896,Gasoline,2,Lunar Silver Metallic,Ebony,False,No,39998,2023
270,Toyota,Camry Hybrid LE,2022,14048,Hybrid,Automatic CVT,Black,Black,False,No,29999,2023
271,Honda,CR-V EX,2003,224000,Gasoline,M/T,Black,Gray,False,Yes,3900,2023
272,Mercedes-Benz,E-Class E 550,2014,80581,Gasoline,Transmission w/Dual Shift Mode,Gray,Beige,False,Yes,26000,2023
273,Mazda,MX-5 Miata Grand Touring,2007,81400,Gasoline,6-Speed M/T,Red,–,True,Yes,11000,2023
274,Porsche,718 Boxster Base,2019,6700,Gasoline,7-Speed A/T,Gray,Black,False,Yes,63000,2023
275,Ford,Transit-350 XLT,2015,143000,Gasoline,6-Speed A/T,Silver,Gray,False,Yes,22500,2023
276,Kia,Sportage SX Turbo,2017,87842,Gasoline,6-Speed Automatic,Black Cherry,Black,False,Yes,18688,2023
277,INFINITI,G37 S Sport,2010,116451,Gasoline,6-Speed M/T,White,Gray,False,Yes,16500,2023
278,Nissan,Titan XD S,2019,53677,Gasoline,7-Speed A/T,Red,Gray,False,Yes,27900,2023
279,Audi,S7 2.9T Prestige,2021,12000,Hybrid,8-Speed A/T,Gray,Black,False,Yes,77500,2023
280,Land,Rover Discovery HSE,2019,20034,Gasoline,Automatic,Yulong White,Tan/Ebony,False,No,43998,2023
281,Ford,Transit-350 XLT,2020,32000,Diesel,A/T,Black,Black,False,Yes,68000,2023
282,INFINITI,Q70 3.7,2014,70312,Gasoline,7-Speed A/T,Black,Black,False,Yes,19995,2023
283,Jeep,Gladiator Rubicon,2022,8794,Gasoline,A/T,White,Black,False,Yes,54000,2023
284,Lincoln,MKX Base,2010,156000,Gasoline,6-Speed A/T,Black,Black,True,Yes,5900,2023
285,Porsche,911 Carrera 4S,2020,25568,Gasoline,7-Speed Manual,Red,Black,False,Yes,134999,2023
286,Mercedes-Benz,AMG C 43 Base 4MATIC,2018,67100,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,True,Yes,34250,2023
287,Porsche,Cayman Base,2014,52000,Gasoline,Transmission w/Dual Shift Mode,Blue,Beige,True,Yes,37000,2023
288,Acura,MDX 3.7L Advance,2011,137200,Gasoline,Transmission w/Dual Shift Mode,White,Gray,False,Yes,12000,2023
289,Volkswagen,Golf R 4-Door w/DCC & Navigation,2018,36000,Gasoline,7-Speed A/T,White,Black,True,Yes,32000,2023
290,Kia,Forte GT-Line,2023,15500,Gasoline,CVT Transmission,White,Black,True,Yes,24500,2023
291,BMW,M8 Competition,2020,10906,Gasoline,Automatic,Donington Grey Metallic,Black,False,No,96998,2023
292,Lincoln,MKC Select,2019,49814,Gasoline,6-Speed Automatic,Ruby Red Metallic Tinted Clearcoat,Cappuccino,False,No,26545,2023
293,BMW,i8 Base,2015,846,Plug-In Hybrid,A/T,White,White,False,Yes,86999,2023
294,Toyota,Highlander XLE,2021,67039,Gasoline,8-Speed Automatic,Blue,Black,False,No,34645,2023
295,Mazda,CX-30 Premium Package,2023,2636,Gasoline,6-Speed Automatic,Platinum Quartz Metallic,Black,False,No,28535,2023
296,Porsche,Cayenne Platinum Edition,2018,50166,Gasoline,8-Speed Automatic,White,Black,True,Yes,43550,2023
297,Lincoln,MKZ Reserve,2017,37375,Gasoline,6-Speed A/T,Blue,Brown,False,Yes,27500,2023
298,Tesla,Model 3 Standard Range Plus,2021,21600,No,A/T,White,Black,False,Yes,31000,2023
299,Porsche,718 Cayman S,2019,9500,Gasoline,7-Speed A/T,Red,Black,True,Yes,69000,2023
300,Chevrolet,Corvette Base,2005,143095,Gasoline,4-Speed A/T,Red,Black,False,Yes,16000,2023
301,Acura,RSX Type S,2002,80000,Gasoline,6-Speed M/T,Beige,Beige,True,Yes,8500,2023
302,Ferrari,Roma Base,2021,3000,Gasoline,8-Speed A/T,Blue,Brown,False,Yes,275000,2023
303,Porsche,Cayman S,2007,5856,Gasoline,6-Speed M/T,Black,Black,False,Yes,45000,2023
304,Rolls-Royce,Phantom Drophead Coupe Drophead,2013,2958,Gasoline,8-Speed Automatic,Yellow,–,False,Yes,488880,2023
305,Audi,SQ7 4.0T,2022,28927,Gasoline,Automatic,Matador Red Metallic,Black,False,No,74900,2023
306,Mercedes-Benz,AMG GLS 63 4MATIC,2022,4102,Hybrid,9-Speed A/T,Black,Black,False,Yes,144664,2023
307,Honda,Ridgeline RTL-E,2021,14442,Gasoline,9-Speed A/T,White,Beige,False,Yes,38500,2023
308,Mercedes-Benz,CLK-Class 500 Cabriolet,2005,64000,Gasoline,7-Speed A/T,Silver,Black,False,Yes,12995,2023
309,Lexus,GX 470 Base,2004,154000,Gasoline,A/T,White,Beige,True,Yes,10000,2023
310,Lexus,NX 200t Base,2015,54000,Gasoline,6-Speed A/T,White,Black,False,Yes,27000,2023
311,Dodge,Dakota SLT Quad Cab,2007,232492,Gasoline,4-Speed A/T,Silver,Gray,True,Yes,6000,2023
312,Maserati,Ghibli S Q4 GranSport,2020,25721,Gasoline,8-Speed Automatic,Blu,Nero,False,Yes,52645,2023
313,Land,Rover Discovery Sport SE R-Dynamic,2020,20927,Gasoline,Automatic,Fuji White,–,False,No,35998,2023
314,Aston,Martin DBX Base,2021,2353,Gasoline,9-Speed Automatic,Green,Sahara Tan,False,Yes,159500,2023
315,Audi,Q3 45 S line Premium,2022,9325,Gasoline,8-Speed Automatic,Mythos Black Metallic,Black,False,No,33610,2023
316,Ford,Explorer XLT,2020,61001,Gasoline,10-Speed Automatic,Gray,Ebony,True,Yes,28616,2023
317,Mercedes-Benz,AMG GLC 63 Base 4MATIC,2018,71962,Gasoline,9-Speed A/T,White,Black,False,Yes,46900,2023
318,Subaru,BRZ Premium,2023,5800,Gasoline,6-Speed M/T,Black,Black,False,Yes,29990,2023
319,BMW,640 i,2016,40080,Gasoline,8-Speed A/T,Black,Black,False,Yes,28499,2023
320,Kia,Stinger GT2,2020,57000,Gasoline,A/T,Black,Red,True,Yes,36500,2023
321,Chevrolet,Bolt EUV Premier,2022,7624,No,1-Speed Automatic,Mosaic Black Metallic,Jet Black,False,Yes,31985,2023
322,Subaru,Forester 2.5 XT,2004,122000,Gasoline,5-Speed M/T,Gold,Black,True,Yes,9999,2023
323,Kia,Sportage X-Pro,2023,459,Gasoline,8-Speed Automatic,Jungle Green,Black,False,No,36998,2023
324,BMW,M4 Base,2016,62500,Gasoline,7-Speed A/T,Black,Orange,True,Yes,40500,2023
325,Hyundai,Equus Signature,2013,72000,Gasoline,8-Speed A/T,Silver,Black,False,Yes,17500,2023
326,Mercedes-Benz,AMG E 53 4MATIC,2020,8375,Gasoline,"Automatic, 9-Spd 9G-Tronic",BLACK,BLACK,False,No,69900,2023
327,BMW,M550 i xDrive,2020,40000,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,False,Yes,53000,2023
328,Subaru,Impreza WRX STI,2014,77000,Gasoline,6-Speed M/T,Gray,Black,True,Yes,30000,2023
329,Mercedes-Benz,AMG G 63 Base,2019,19593,Gasoline,Automatic,Black,Black,False,No,159998,2023
330,Mazda,Mazda6 Grand Touring,2020,35902,Gasoline,6-Speed Automatic,Deep Crystal Blue Mica,Black,False,No,22966,2023
331,Hyundai,Veloster Base,2013,800,Gasoline,Transmission w/Dual Shift Mode,Black,Gray,False,Yes,9800,2023
332,Bentley,Bentayga S,2023,2600,Gasoline,8-Speed Automatic,Beluga Black,Hotspur,False,Yes,239995,2023
333,Land,Rover Defender X-Dynamic SE,2023,6204,Hybrid,Automatic,Eiger Grey,–,False,No,79998,2023
334,Kia,Telluride SX,2020,69185,Gasoline,8-Speed Automatic,Ebony Black,Gray,False,No,37405,2023
335,Maserati,GranTurismo Sport,2015,45000,Gasoline,6-Speed A/T,Black,Black,False,Yes,41900,2023
336,BMW,540 i xDrive,2020,37426,Gasoline,Automatic,White,Black,False,No,39998,2023
337,INFINITI,M56 Base,2011,137000,Gasoline,Transmission w/Dual Shift Mode,Gray,Brown,True,Yes,8500,2023
338,Mazda,Mazda3 s Grand Touring,2016,85000,–,A/T,Black,Black,True,Yes,18500,2023
339,Chevrolet,Corvette Stingray w/1LT,2023,4000,Gasoline,8-Speed A/T,Black,Red,True,Yes,73900,2023
340,Audi,Q5 S line Premium Plus,2023,4648,Hybrid,Automatic,Mythos Black,Black,False,No,47598,2023
341,Lexus,GX 460 Base,2018,52100,Gasoline,6-Speed A/T,White,Beige,False,Yes,38000,2023
342,BMW,X1 sDrive28i,2014,50100,Gasoline,A/T,Brown,Beige,False,Yes,10795,2023
343,Alfa,Romeo Stelvio Ti,2020,41000,Gasoline,8-Speed A/T,White,Black,False,Yes,32400,2023
344,RAM,1500 Big Horn,2021,70968,Gasoline,8-Speed A/T,Black,Black,False,Yes,34000,2023
345,BMW,M4 Base,2015,26600,Gasoline,A/T,White,–,False,Yes,53000,2023
346,Tesla,Model X Long Range,2022,15443,No,1-Speed A/T,Red,Black,False,Yes,84500,2023
347,Volvo,S90 T5 Momentum,2018,95000,Gasoline,8-Speed A/T,White,Beige,False,Yes,18000,2023
348,Subaru,Impreza WRX Sti,2005,94000,Gasoline,6-Speed M/T,Black,Blue,False,Yes,19500,2023
349,BMW,X6 xDrive40i,2020,45076,Gasoline,Automatic,Blue,Black,False,No,57998,2023
350,Cadillac,CTS 2.0L Turbo Luxury,2014,110000,Gasoline,A/T,Gold,Beige,False,Yes,11000,2023
351,Land,Rover Discovery Sport HSE,2016,49083,Gasoline,9-Speed Automatic,Indus Silver,Ebony,False,No,21590,2023
352,Genesis,G90 5.0 Ultimate,2017,63500,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,27500,2023
353,Mercedes-Benz,CLK-Class CLK 350,2009,21500,Gasoline,A/T,Black,Black,True,Yes,18000,2023
354,Land,Rover Range Rover Autobiography,2023,324,Gasoline,Automatic,Black,Blk,False,No,199998,2023
355,Kia,Optima EX,2019,68166,Gasoline,Automatic,Ebony Black,Black,False,No,20818,2023
356,Toyota,Highlander SE,2018,53607,Gasoline,8-Speed Automatic,Midnight Black Metallic,Black,True,No,31853,2023
357,Mercedes-Benz,Sprinter 4500 High Roof,2019,16813,Diesel,Transmission w/Dual Shift Mode,Gray,Black,No,No,45900,2023
358,BMW,X1 xDrive28i,2020,18200,Gasoline,A/T,White,Beige,True,Yes,29500,2023
359,Audi,R8 5.2,2015,51000,Gasoline,Transmission w/Dual Shift Mode,White,Black,True,Yes,102000,2023
360,Audi,S3 2.0T Tech Premium Plus,2018,16400,Gasoline,A/T,Blue,Red,False,Yes,42800,2023
361,Toyota,Tundra Hybrid TRD Pro,2022,7000,Hybrid,10-Speed A/T,Orange,–,False,Yes,75500,2023
362,Audi,SQ5 3.0T Premium Plus,2022,8497,Gasoline,Automatic,Ibis White,Black,False,No,52900,2023
363,Audi,A6 2.0T Premium Plus,2016,68000,Gasoline,Transmission w/Dual Shift Mode,White,Black,True,Yes,20000,2023
364,Lamborghini,Huracan EVO Base,2022,2523,Gasoline,7-Speed Manual,Bianco Icarus Metallic,Nero Ade,False,No,288900,2023
365,BMW,328 xi,2007,83000,Gasoline,6-Speed A/T,Black,Brown,False,Yes,8995,2023
366,Audi,SQ5 3.0T Prestige,2018,25000,Gasoline,8-Speed A/T,Gray,Black,False,Yes,50000,2023
367,Cadillac,Escalade Sport Platinum,2021,15689,Diesel,10-Speed Automatic,Infrared Tintcoat,Jet Black,False,No,97952,2023
368,BMW,M235 i,2014,125450,Gasoline,6-Speed M/T,Blue,Black,False,Yes,17200,2023
369,Kia,Telluride SX,2023,9822,Gasoline,8-Speed Automatic,Midnight Black,Gray,False,No,50998,2023
370,Chevrolet,Express 3500 Base,2008,144000,Gasoline,A/T,White,Gray,False,Yes,22000,2023
371,GMC,Acadia SLE,2020,30900,Gasoline,9-Speed Automatic,Summit White,Jet Black,False,Yes,27654,2023
372,BMW,X3 xDrive30i,2021,2492,Gasoline,Automatic,Phytonic Blue Metallic,Canberra Beige/Black,False,No,41598,2023
373,Audi,TT 2.0T,2015,126760,Gasoline,A/T,Black,Black,True,Yes,14000,2023
374,Subaru,Outback 3.6R Touring,2017,100680,Gasoline,A/T,Brown,–,False,Yes,20500,2023
375,Mitsubishi,Eclipse Spyder GS,2001,90400,Gasoline,A/T,Red,–,False,Yes,4495,2023
376,Hyundai,Santa Fe SEL,2022,26895,Gasoline,8-Speed Automatic,Quartz White,Black,No,No,29800,2023
377,BMW,M5 Base,2018,20500,Gasoline,8-Speed A/T,Silver,Black,False,Yes,67000,2023
378,Dodge,Ram 1500 ST,2011,134000,Gasoline,A/T,Black,Gray,True,Yes,10500,2023
379,Ford,Fusion Energi Titanium,2015,84352,Plug-In Hybrid,CVT Transmission,Blue,Black,True,Yes,10000,2023
380,Toyota,Tundra Hybrid TRD Pro,2022,19000,Hybrid,10-Speed A/T,Orange,Black,False,Yes,71000,2023
381,Land,Rover Range Rover Evoque Pure,2015,115550,Gasoline,9-Speed A/T,White,Black,False,Yes,17500,2023
382,Lincoln,Navigator Base,2009,191775,E85 Flex Fuel,6-Speed A/T,White,Beige,True,Yes,9750,2023
383,Ford,Mustang Mach-E Select,2023,923,No,Automatic,Rapid Red Metallic Tinted Clearcoat,Black Onyx,False,No,46998,2023
384,Mercedes-Benz,Sprinter 3500 High Roof,2017,124630,Diesel,5-Speed A/T,Black,Black,False,Yes,75000,2023
385,Mercedes-Benz,AMG E 63 S 4MATIC,2019,17000,Gasoline,9-Speed A/T,White,Brown,False,Yes,95000,2023
386,BMW,440 i xDrive,2018,73500,Gasoline,A/T,Black,Blue,False,Yes,32000,2023
387,Acura,Integra LS,1998,120000,Gasoline,4-Speed A/T,Red,–,True,Yes,5500,2023
388,Audi,Q7 55 Prestige,2019,73837,Gasoline,8-Speed Automatic,Cobra Beige Metallic,Nougat Brown,False,Yes,36340,2023
389,BMW,M6 Base,2014,29500,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,40999,2023
390,Volkswagen,Arteon 2.0T SE,2021,13613,Gasoline,Automatic,Pure White,Titan Black,False,No,29798,2023
391,Lexus,LX 600 F SPORT,2023,1185,Gasoline,10-Speed A/T,Black,Black,False,Yes,120990,2023
392,INFINITI,Q40 Base,2015,143250,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,11500,2023
393,BMW,Z4 3.0i Roadster,2006,46508,Gasoline,Transmission w/Dual Shift Mode,Green,Beige,True,Yes,11500,2023
394,BMW,M6 Base,2015,18651,Gasoline,Transmission w/Dual Shift Mode,Red,Black,False,Yes,59549,2023
395,BMW,X3 M40i,2019,36438,Gasoline,Automatic,Alpine White,Oyster W/Contrast,False,No,39998,2023
396,Kia,Sorento LX,2014,46628,Gasoline,6-Speed Automatic,Snow White Pearl,Beige,False,No,15363,2023
397,Rivian,R1S Adventure Package,2023,5700,No,1-Speed A/T,Gray,White,False,Yes,95000,2023
398,BMW,Z4 sDrive28i,2015,57550,Gasoline,6-Speed M/T,Black,White,False,Yes,29995,2023
399,Cadillac,CTS-V Base,2017,48600,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,60999,2023
400,Ford,Transit Connect XL,2020,119000,Gasoline,A/T,White,Black,False,Yes,18000,2023
401,Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,36500,Gasoline,Transmission w/Dual Shift Mode,White,Red,False,Yes,72000,2023
402,Lexus,IS 250 Base,2010,121250,Gasoline,6-Speed A/T,Black,White,True,Yes,13250,2023
403,BMW,X7 xDrive40i,2023,2437,Hybrid,Transmission w/Dual Shift Mode,Gray,Black,False,Yes,78350,2023
404,Volvo,XC90 T6 Momentum,2018,110380,Gasoline,A/T,Gray,Beige,True,Yes,22000,2023
405,Hyundai,Tucson Limited,2008,149000,Gasoline,4-Speed A/T,Black,Gray,False,Yes,3850,2023
406,Dodge,Durango GT,2021,14684,Gasoline,8-Speed Automatic,DB Black Clearcoat,Black,False,No,37995,2023
407,Mercedes-Benz,AMG C 43 Base 4MATIC,2017,39000,Gasoline,9-Speed A/T,White,Black,True,Yes,39000,2023
408,GMC,Yukon XL SLT,2019,65212,Gasoline,Automatic,Summit White,Jet Black,False,Yes,42995,2023
409,Audi,RS Q8 4.0T,2020,41856,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,False,Yes,91500,2023
410,Rivian,R1S Adventure Package,2023,655,No,1-Speed A/T,Red,Silver,False,Yes,94500,2023
411,Toyota,RAV4 Hybrid XLE,2019,54000,Hybrid,CVT Transmission,Gray,Gray,False,Yes,33000,2023
412,Alfa,Romeo Stelvio Quadrifoglio,2019,26500,Gasoline,8-Speed A/T,Gray,Black,False,Yes,53900,2023
413,Land,Rover Range Rover Evoque SE,2020,38356,Gasoline,Automatic,Firenze Red Metallic,Ebony,False,No,36598,2023
414,Alfa,Romeo Stelvio Ti Sport,2020,21487,Gasoline,8-Speed Automatic,Anodized Blue Metallic,Ice,False,Yes,35345,2023
415,Cadillac,Escalade EXT Base,2007,99000,Gasoline,6-Speed A/T,Black,Black,False,Yes,22999,2023
416,Ford,F-250 Lariat,2019,35597,E85 Flex Fuel,6-Speed Automatic,Black,Black,False,No,47756,2023
417,Nissan,350Z Enthusiast,2005,130307,Gasoline,5-Speed A/T,Blue,Black,False,Yes,9950,2023
418,Subaru,Legacy 2.5 i Premium,2010,178000,Gasoline,A/T,Blue,Black,False,Yes,7600,2023
419,Honda,Civic LX,2003,160265,Gasoline,A/T,White,Gray,True,Yes,3000,2023
420,McLaren,570S Spider,2020,8700,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,185000,2023
421,Maserati,Ghibli S Q4,2016,1000,Gasoline,Transmission w/Dual Shift Mode,Gray,Red,False,Yes,36000,2023
422,Jeep,Wagoneer Series II 4x4,2022,29800,Gasoline,"Automatic, 8-Spd",–,–,False,No,58900,2023
423,Maserati,Ghibli S Q4,2017,49750,Gasoline,Transmission w/Dual Shift Mode,White,Red,False,Yes,27995,2023
424,Lexus,RX 300 Base,2002,121000,Gasoline,A/T,Silver,Black,False,Yes,6348,2023
425,Lincoln,Aviator Luxury,2005,140000,Gasoline,A/T,Black,Beige,False,Yes,2000,2023
426,Ford,Transit Connect XL,2018,66770,E85 Flex Fuel,6-Speed A/T,Red,–,No,No,21500,2023
427,Cadillac,SRX Luxury Collection,2016,61549,Gasoline,Automatic,Red,Ebony,True,No,19998,2023
428,Lincoln,MKS EcoBoost,2016,38100,Gasoline,A/T,Silver,Beige,False,Yes,21000,2023
429,Toyota,Yaris Base,2010,138071,Gasoline,5-Speed M/T,Red,Gray,False,Yes,5000,2023
430,Mercedes-Benz,AMG E 63 S 4MATIC,2019,40000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,True,Yes,72000,2023
431,Mercedes-Benz,GLS 450 Base,2022,41545,Hybrid,Automatic,MANUFAKTUR Diamond White Bright,Macchiato Beige/Black,False,No,71998,2023
432,Mercedes-Benz,G-Class G 550 4MATIC,2019,47850,Gasoline,A/T,White,Black,True,Yes,127899,2023
433,Hyundai,Veloster Turbo R-Spec,2014,128000,Gasoline,6-Speed M/T,Blue,Red,False,Yes,11000,2023
434,Toyota,4Runner Limited,2019,48156,Gasoline,5-Speed Automatic,Midnight Black Metallic,Sand Beige,False,No,40368,2023
435,Mercedes-Benz,S-Class S 580 4MATIC,2021,4700,Hybrid,9-Speed A/T,Black,Black,False,Yes,99900,2023
436,Audi,RS 7 4.0T Performance Prestige,2017,39071,Gasoline,8-Speed Automatic,White,Black,False,No,67900,2023
437,Mazda,MX-5 Miata Base,1999,96680,Gasoline,5-Speed M/T,Green,Beige,True,Yes,12900,2023
438,Mercedes-Benz,AMG C 43 Base,2017,53500,Gasoline,9-Speed A/T,White,Brown,True,Yes,33999,2023
439,Chevrolet,Corvette Z06,2007,11025,Gasoline,6-Speed M/T,Orange,Black,False,Yes,47500,2023
440,Ford,F-250 King Ranch,2021,44000,Diesel,10-Speed A/T,White,Brown,True,Yes,73000,2023
441,Volkswagen,Tiguan 2.0T SE,2022,11000,Gasoline,A/T,Blue,White,False,Yes,27900,2023
442,BMW,750 Li xDrive,2012,103000,Gasoline,6-Speed A/T,Black,Black,False,Yes,16000,2023
443,BMW,M3 CS,2024,456,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,128995,2023
444,Lexus,GX 460 Base,2018,64000,Gasoline,6-Speed A/T,Red,Brown,False,Yes,37300,2023
445,Audi,Q7 3.0T Premium,2017,108000,Gasoline,8-Speed A/T,Gray,Brown,False,Yes,25999,2023
446,Alfa,Romeo Stelvio Ti Sport,2018,37045,Gasoline,Transmission w/Dual Shift Mode,White,Red,True,Yes,26600,2023
447,Land,Rover Defender X,2023,5433,Hybrid,Automatic,Santorin Black,Black,False,No,95998,2023
448,BMW,750 i xDrive,2019,28744,Gasoline,Automatic,Black,Black,False,No,50998,2023
449,BMW,M3 Base,2015,65800,Gasoline,Transmission w/Dual Shift Mode,White,Red,False,Yes,44950,2023
450,Rolls-Royce,Ghost Base,2021,850,Gasoline,A/T,White,White,False,Yes,314900,2023
451,Audi,e-tron Prestige,2019,33012,No,1-Speed A/T,Blue,Beige,False,Yes,38000,2023
452,Lexus,IS 250 Base,2011,107818,Gasoline,6-Speed A/T,Gray,Beige,True,Yes,11400,2023
453,Land,Rover Range Rover Evoque SE Premium,2016,79500,Gasoline,9-Speed A/T,White,Black,False,Yes,19000,2023
454,Ferrari,California T,2015,20000,Gasoline,7-Speed A/T,Red,Brown,True,Yes,124990,2023
455,Lexus,LC 500 Base,2018,37000,Gasoline,10-Speed A/T,Black,Red,False,Yes,63997,2023
456,Kia,EV6 Wind,2022,11945,No,Automatic,Glacier,Black,False,No,38998,2023
457,GMC,Sierra 1500 SLE Crew Cab,2005,131800,Gasoline,4-Speed A/T,Silver,Gray,True,Yes,5800,2023
458,Lexus,ES 350 Base,2008,146000,Gasoline,A/T,Red,Beige,False,Yes,8995,2023
459,Nissan,370Z NISMO,2010,29000,Gasoline,M/T,Silver,–,False,Yes,29000,2023
460,Dodge,Ram 1500 Laramie,2004,141209,Gasoline,A/T,Black,Black,False,Yes,5700,2023
461,Ford,Expedition Limited,2016,85253,Gasoline,A/T,White,Beige,False,Yes,19995,2023
462,INFINITI,QX70 Base,2015,87009,Gasoline,A/T,Gray,Black,False,Yes,17800,2023
463,BMW,X5 M Base,2023,4348,Gasoline,8-Speed Automatic,Alpine White,Black,False,No,105900,2023
464,Lincoln,Navigator Select,2016,158000,Gasoline,Transmission w/Dual Shift Mode,Red,Beige,False,Yes,19780,2023
